Park Name,Category,Scientific Name,Common Names,Observations,T&E
Great Smoky Mountains National Park,Insect,Callopistromyia annulipes,Peacock Fly,3,
Great Smoky Mountains National Park,Insect,Callopistromyia strigula,,,
Great Smoky Mountains National Park,Insect,Chaetopsis fulvifrons,,,
Great Smoky Mountains National Park,Insect,Chaetopsis massyla,,3,
Great Smoky Mountains National Park,Insect,Delphinia picta,,2,
Great Smoky Mountains National Park,Insect,Eumetopiella,,,
Great Smoky Mountains National Park,Insect,Euxesta notata,,1,
Great Smoky Mountains National Park,Insect,Herina ruficeps,,,
Great Smoky Mountains National Park,Insect,Idana marginata,,4,
Great Smoky Mountains National Park,Insect,Myrmecothea myrmecoides,,,
Great Smoky Mountains National Park,Insect,Pseudotephritina cribellum,,,
Great Smoky Mountains National Park,Insect,Pseudotephritis approximata,,,
Great Smoky Mountains National Park,Insect,Pseudotephritis corticalis,,,
Great Smoky Mountains National Park,Insect,Pseudotephritis vau,,,
Great Smoky Mountains National Park,Insect,Seioptera vibrans,,,
Great Smoky Mountains National Park,Insect,Tritoxa flexa,,1,
Great Smoky Mountains National Park,Insect,Tritoxa incurva,,,
Great Smoky Mountains National Park,Insect,Zacompsia fulva,,,
Great Smoky Mountains National Park,Insect,Toxoneura superba,,,
Great Smoky Mountains National Park,Insect,Toxonevra jucunda,,,
Great Smoky Mountains National Park,Insect,Pedicia (Pedicia) albivitta,Crane Fly,2,
Great Smoky Mountains National Park,Insect,Tricyphona (Tricyphona) auripennis,Crane Fly,,
Great Smoky Mountains National Park,Insect,Tricyphona (Tricyphona) vernalis,Crane Fly,2,
Great Smoky Mountains National Park,Insect,Tricyphona calcaroides,,,
Great Smoky Mountains National Park,Insect,Periscelis annulata,,,
Great Smoky Mountains National Park,Insect,Anevrina olympiae,,1,
Great Smoky Mountains National Park,Insect,Apocephalus antennatus,,,
Great Smoky Mountains National Park,Insect,Apocephalus leptotarsus,,1,
Great Smoky Mountains National Park,Insect,Beckerina orphnephiloides,,1,
Great Smoky Mountains National Park,Insect,Chaetopleurophora,,1,
Great Smoky Mountains National Park,Insect,Chonocephalus americanus,,2,
Great Smoky Mountains National Park,Insect,Conicera megalodus,,2,
Great Smoky Mountains National Park,Insect,Dohrniphora cornuta,,2,
Great Smoky Mountains National Park,Insect,Gymnophora subarcuata,,,
Great Smoky Mountains National Park,Insect,Hypocera clavata,,1,
Great Smoky Mountains National Park,Insect,Megaselia,,,
Great Smoky Mountains National Park,Insect,Megaselia aequalis,,,
Great Smoky Mountains National Park,Insect,Megaselia arcticae,,,
Great Smoky Mountains National Park,Insect,Megaselia cavernicola,,1,
Great Smoky Mountains National Park,Insect,Megaselia fungivora,,,
Great Smoky Mountains National Park,Insect,Megaselia juli,,1,
Great Smoky Mountains National Park,Insect,Megaselia magnipalpis,,,
Great Smoky Mountains National Park,Insect,Megaselia marginalis,,,
Great Smoky Mountains National Park,Insect,Megaselia nasoni,,1,
Great Smoky Mountains National Park,Insect,Megaselia nigriceps,,,
Great Smoky Mountains National Park,Insect,Megaselia pleuralis,,,
Great Smoky Mountains National Park,Insect,Megaselia scalaris,,1,
Great Smoky Mountains National Park,Insect,Megaselia spelunciphila,,1,
Great Smoky Mountains National Park,Insect,Megaselia winnemana,,,
Great Smoky Mountains National Park,Insect,Metopina subarcuata,,,
Great Smoky Mountains National Park,Insect,Phora carlina,,2,
Great Smoky Mountains National Park,Insect,Puliciphora,,1,
Great Smoky Mountains National Park,Insect,Puliciphora glacialis,,4,
Great Smoky Mountains National Park,Insect,Puliciphora occidentalis,,1,
Great Smoky Mountains National Park,Insect,Triphleba,,1,
Great Smoky Mountains National Park,Insect,Triphleba brevipennis,,1,
Great Smoky Mountains National Park,Insect,Triphleba leptoneura,,1,
Great Smoky Mountains National Park,Insect,Triphleba parvifurca,,1,
Great Smoky Mountains National Park,Insect,Woodiphora magnipalpis,,,
Great Smoky Mountains National Park,Insect,Prochyliza xanthostoma,,3,
Great Smoky Mountains National Park,Insect,Cephalops,,,
Great Smoky Mountains National Park,Insect,Cephalops hardyi,,,
Great Smoky Mountains National Park,Insect,Cephalops pallipes,,,
Great Smoky Mountains National Park,Insect,Cephalosphaera appendiculatus,,,
Great Smoky Mountains National Park,Insect,Chalarus,Big-Headed Fly,,
Great Smoky Mountains National Park,Insect,Chalarus latifrons,,,
Great Smoky Mountains National Park,Insect,Dorylomorpha,Big-Headed Fly,,
Great Smoky Mountains National Park,Insect,Dorylomorpha atramontensis,,,
Great Smoky Mountains National Park,Insect,Dorylomorpha extricatoides,,,
Great Smoky Mountains National Park,Insect,Dorylomorpha extricoides,Big-Headed Fly,,
Great Smoky Mountains National Park,Insect,Dorylomorpha flavomaculata,Big-Headed Fly,,
Great Smoky Mountains National Park,Insect,Dorylomorpha neglecta,,,
Great Smoky Mountains National Park,Insect,Elmohardyia atlanticus,,,
Great Smoky Mountains National Park,Insect,Elmohardyia species,Big-Headed Fly,,
Great Smoky Mountains National Park,Insect,Microcephalops banksi,Big-Headed Fly,,
Great Smoky Mountains National Park,Insect,Microcephalops species,Big-Headed Fly,,
Great Smoky Mountains National Park,Insect,Nephrocerus,,,
Great Smoky Mountains National Park,Insect,Nephrocerus corpulentus,,,
Great Smoky Mountains National Park,Insect,Nephrocerus daeckei,Big-Headed Fly,1,
Great Smoky Mountains National Park,Insect,Pipunculus,,,
Great Smoky Mountains National Park,Insect,Pipunculus cingulatus,Big-Headed Fly,,
Great Smoky Mountains National Park,Insect,Pipunculus elegantulus,Fungus,,
Great Smoky Mountains National Park,Insect,Pipunculus hertzogi,,,
Great Smoky Mountains National Park,Insect,Pipunculus houghi,Big-Headed Fly,,
Great Smoky Mountains National Park,Insect,Pipunculus torus,Big-Headed Fly,,
Great Smoky Mountains National Park,Insect,Pipunculus viduus,Big-Headed Fly,1,
Great Smoky Mountains National Park,Insect,Tomosvaryella,,,
Great Smoky Mountains National Park,Insect,Platypeza,,,
Great Smoky Mountains National Park,Insect,Polyporivora,,,
Great Smoky Mountains National Park,Insect,Amphicnephes pullus,,,
Great Smoky Mountains National Park,Insect,Rivelia,,,
Great Smoky Mountains National Park,Insect,Rivellia cognata,,,
Great Smoky Mountains National Park,Insect,Rivellia flavimana,,,
Great Smoky Mountains National Park,Insect,Rivellia imitabilis,,,
Great Smoky Mountains National Park,Insect,Rivellia pallida,,,
Great Smoky Mountains National Park,Insect,Rivellia quadrifasciata,Soybean Nodule Fly,1,
Great Smoky Mountains National Park,Insect,Rivellia steyskali,,,
Great Smoky Mountains National Park,Insect,Rivellia variabilis,,,
Great Smoky Mountains National Park,Insect,Rivellia viridulans,,2,
Great Smoky Mountains National Park,Insect,Penthetria heteroptera,,2,
Great Smoky Mountains National Park,Insect,Chyliza apicalis,,,
Great Smoky Mountains National Park,Insect,Loxocera collaris,,,
Great Smoky Mountains National Park,Insect,Loxocera cylindrica,,,
Great Smoky Mountains National Park,Insect,Psila angustata,,,
Great Smoky Mountains National Park,Insect,Psila lateralis,,,
Great Smoky Mountains National Park,Insect,Clogmia albipunctata,,,
Great Smoky Mountains National Park,Insect,Clytocerus (Boreoclytocerus) microlimnetes,,,
Great Smoky Mountains National Park,Insect,Clytocerus americanus,Moth Fly,,
Great Smoky Mountains National Park,Insect,Crenopanimerus lucens,,,
Great Smoky Mountains National Park,Insect,Crenopanimerus quadripunctatus,,,
Great Smoky Mountains National Park,Insect,Eurygarka cyphostylus,,,
Great Smoky Mountains National Park,Insect,Eurygarka nelderi,,,
Great Smoky Mountains National Park,Insect,Feuerborniella,,,
Great Smoky Mountains National Park,Insect,Lepiseodina conspicua,,,
Great Smoky Mountains National Park,Insect,Lepiseodina superba,Moth Fly,,
Great Smoky Mountains National Park,Insect,Lutzomyia shannoni,Sand Fly,,
Great Smoky Mountains National Park,Insect,Mormia,,,
Great Smoky Mountains National Park,Insect,Paramormia arnaudi,,,
Great Smoky Mountains National Park,Insect,Pericoma,Moth Fly,,
Great Smoky Mountains National Park,Insect,Pericoma scotiae,,1,
Great Smoky Mountains National Park,Insect,Pericoma signata,,2,
Great Smoky Mountains National Park,Insect,Perithreticus bishoppi,,,
Great Smoky Mountains National Park,Insect,Perithreticus jonesi,,,
Great Smoky Mountains National Park,Insect,Philosepedon,,,
Great Smoky Mountains National Park,Insect,Philosepedon opposita,,,
Great Smoky Mountains National Park,Insect,Philosepedon quatei,,,
Great Smoky Mountains National Park,Insect,Psychoda,,,
Great Smoky Mountains National Park,Insect,Psychoda alternata,,1,
Great Smoky Mountains National Park,Insect,Psychoda lativentris,,,
Great Smoky Mountains National Park,Insect,Psychoda minuta,,,
Great Smoky Mountains National Park,Insect,Psychoda phalaenoides,,1,
Great Smoky Mountains National Park,Insect,Psychoda reevesi,,1,
Great Smoky Mountains National Park,Insect,Psychoda satchelli,,,
Great Smoky Mountains National Park,Insect,Psychoda setigera,,,
Great Smoky Mountains National Park,Insect,Psychoda symmetrica,,,
Great Smoky Mountains National Park,Insect,Psychoda trinodulosa,,,
Great Smoky Mountains National Park,Insect,Psychoda umbracola,,2,
Great Smoky Mountains National Park,Insect,Psychoda uniformata,,1,
Great Smoky Mountains National Park,Insect,Psychodidae,Moth Fly,1,
Great Smoky Mountains National Park,Insect,Quatiella interdicta,,,
Great Smoky Mountains National Park,Insect,Setomima nitida,,,
Great Smoky Mountains National Park,Insect,Stupkaiella capricornuata,,,
Great Smoky Mountains National Park,Insect,Stupkaiella furcata,,,
Great Smoky Mountains National Park,Insect,Stupkaiella recurrens,Moth Fly,,
Great Smoky Mountains National Park,Insect,Telmatoscopus,,,
Great Smoky Mountains National Park,Insect,Telmatoscopus superbus,,,
Great Smoky Mountains National Park,Insect,Thornburghiella,,,
Great Smoky Mountains National Park,Insect,Thornburghiella albitarsis,,,
Great Smoky Mountains National Park,Insect,Thornburghiella clavata,,,
Great Smoky Mountains National Park,Insect,Thornburghiella marginalis,,,
Great Smoky Mountains National Park,Insect,Thornburghiella slossoni,,,
Great Smoky Mountains National Park,Insect,Threticus,,,
Great Smoky Mountains National Park,Insect,Threticus bicolor,,,
Great Smoky Mountains National Park,Insect,Threticus thelyceratus,,,
Great Smoky Mountains National Park,Insect,Threticus tridactila,,,
Great Smoky Mountains National Park,Insect,Trichomyia,,,
Great Smoky Mountains National Park,Insect,Trichomyia nuda,,,
Great Smoky Mountains National Park,Insect,Trichomyia styloryncha,,,
Great Smoky Mountains National Park,Insect,Bittacomorpha,,1,
Great Smoky Mountains National Park,Insect,Bittacomorpha clavipes,Phantom Crane Fly,3,
Great Smoky Mountains National Park,Insect,Bittacomorpha jonesi,,,
Great Smoky Mountains National Park,Insect,Bittacomorphella,,,
Great Smoky Mountains National Park,Insect,Bittacomorphella jonesi,,,
Great Smoky Mountains National Park,Insect,Ptychoptera,Phantom Crane Fly,1,
Great Smoky Mountains National Park,Insect,Ptychoptera quadrifasciata,Phantom Crane Fly,,
Great Smoky Mountains National Park,Insect,Pyrgota undata,,,
Great Smoky Mountains National Park,Insect,Pyrgota valida,,,
Great Smoky Mountains National Park,Insect,Sphecomyiella valida,,2,
Great Smoky Mountains National Park,Insect,Arthroceras,,,
Great Smoky Mountains National Park,Insect,Bolbomyia melanderi,,,
Great Smoky Mountains National Park,Insect,Chrysopilus connexus,,,
Great Smoky Mountains National Park,Insect,Chrysopilus davisi,,8,
Great Smoky Mountains National Park,Insect,Chrysopilus ornatus,,,
Great Smoky Mountains National Park,Insect,Chrysopilus quadratus,,2,
Great Smoky Mountains National Park,Insect,Chrysopilus rotundipennis,,1,
Great Smoky Mountains National Park,Insect,Chrysopilus thoracicus,,2,
Great Smoky Mountains National Park,Insect,Chrysopilus velutinus,,1,
Great Smoky Mountains National Park,Insect,Rhagio gracilis,,1,
Great Smoky Mountains National Park,Insect,Rhagio mystaceus,Common Snipe Fly,8,
Great Smoky Mountains National Park,Insect,Rhagio orestes,,,
Great Smoky Mountains National Park,Insect,Rhagio punctipennis,,1,
Great Smoky Mountains National Park,Insect,Rhagio vertebratus,,7,
Great Smoky Mountains National Park,Insect,Symphoromyia,Calico Aster,,
Great Smoky Mountains National Park,Insect,Symphoromyia hirta,,6,
Great Smoky Mountains National Park,Insect,Melanophora roralis,,2,
Great Smoky Mountains National Park,Insect,Odontomera ferruginea,,,
Great Smoky Mountains National Park,Insect,Odontomera limbata,,,
Great Smoky Mountains National Park,Insect,Sepsisoma flavescens,Picture-Winged Fly,,
Great Smoky Mountains National Park,Insect,Amobia oculata,,,
Great Smoky Mountains National Park,Insect,Bercaeopsis,,,
Great Smoky Mountains National Park,Insect,Bercaeopsis epitheca,,,
Great Smoky Mountains National Park,Insect,Bercaeopsis seagoi,,,
Great Smoky Mountains National Park,Insect,Blaesoxipha atlanis,,2,
Great Smoky Mountains National Park,Insect,Boettcheria,,,
Great Smoky Mountains National Park,Insect,Boettcheria cimbicis,,,
Great Smoky Mountains National Park,Insect,Boettcheria latisterna,,,
Great Smoky Mountains National Park,Insect,Eumacronychia nigricornis,,,
Great Smoky Mountains National Park,Insect,Fletcherimyia,,,
Great Smoky Mountains National Park,Insect,Gastrophilus intestinalis,,3,
Great Smoky Mountains National Park,Insect,Lepidodexia sheldoni,,,
Great Smoky Mountains National Park,Insect,Lepidodexia tessellata,,,
Great Smoky Mountains National Park,Insect,Macronychia,,,
Great Smoky Mountains National Park,Insect,Metopia argyrocephala,,,
Great Smoky Mountains National Park,Insect,Metopia campestris,,,
Great Smoky Mountains National Park,Insect,Metoposarcophaga,,,
Great Smoky Mountains National Park,Insect,Metoposarophaga,,,
Great Smoky Mountains National Park,Insect,Oxysarcodexia cingarus,,,
Great Smoky Mountains National Park,Insect,Peckia,,,
Great Smoky Mountains National Park,Insect,Ravinia,,1,
Great Smoky Mountains National Park,Insect,Ravinia lherminieri,,,
Great Smoky Mountains National Park,Insect,Ravinia pectinata,,,
Great Smoky Mountains National Park,Insect,Ravinia stimulans,,,
Great Smoky Mountains National Park,Insect,Sarcohaga,,1,
Great Smoky Mountains National Park,Insect,Sarcophaga,,2,
Great Smoky Mountains National Park,Insect,Sarcophaga africa,,1,
Great Smoky Mountains National Park,Insect,Sarcophaga assidua,,1,
Great Smoky Mountains National Park,Insect,Sarcophaga bullata,,,
Great Smoky Mountains National Park,Insect,Sarcophaga flavipes,,,
Great Smoky Mountains National Park,Insect,Sarcophaga sarracenioides,,,
Great Smoky Mountains National Park,Insect,Sarcophaga setulosa,,,
Great Smoky Mountains National Park,Insect,Senotainia,,3,
Great Smoky Mountains National Park,Insect,Senotainia trilineata,Fly,4,
Great Smoky Mountains National Park,Insect,Spirobolomyia,,,
Great Smoky Mountains National Park,Insect,Spirobolomyia ohioensis,,1,
Great Smoky Mountains National Park,Insect,Udamopyga niagarana,,,
Great Smoky Mountains National Park,Insect,Cordilura dimidiata,,,
Great Smoky Mountains National Park,Insect,Cordilura munda,,,
Great Smoky Mountains National Park,Insect,Cordilura varipes,,,
Great Smoky Mountains National Park,Insect,Megaphthalmoides unilineatus,,,
Great Smoky Mountains National Park,Insect,Neochirosia atrifrons,,,
